timestamp,last_offset_s,rms_offset_s,frequency_ppm,system_time_s
2026-07-05T14:47:23.296,+0.001089584,0.001772863,-6.055,+0.000791517
2026-07-05T14:47:24.312,+0.001089584,0.001772863,-6.055,+0.000784696
2026-07-05T14:47:25.325,+0.001089584,0.001772863,-6.055,+0.000777915
2026-07-05T14:47:26.344,+0.001089584,0.001772863,-6.055,+0.000771075
2026-07-05T14:47:27.363,+0.001089584,0.001772863,-6.055,+0.000764240
2026-07-05T14:47:28.386,+0.001089584,0.001772863,-6.055,+0.000757376
2026-07-05T14:47:29.401,+0.001089584,0.001772863,-6.055,+0.000750589
2026-07-05T14:47:30.417,+0.001089584,0.001772863,-6.055,+0.000743796
2026-07-05T14:47:31.427,+0.001089584,0.001772863,-6.055,+0.000736995
2026-07-05T14:47:32.443,+0.001089584,0.001772863,-6.055,+0.000730194
2026-07-05T14:47:33.459,+0.001089584,0.001772863,-6.055,+0.000723375
2026-07-05T14:47:34.483,+0.001089584,0.001772863,-6.055,+0.000716509
2026-07-05T14:47:35.504,+0.001089584,0.001772863,-6.055,+0.000709672
2026-07-05T14:47:36.526,+0.001089584,0.001772863,-6.055,+0.000702799
2026-07-05T14:47:37.552,+0.001089584,0.001772863,-6.055,+0.000695937
2026-07-05T14:47:38.575,+0.001089584,0.001772863,-6.055,+0.000689079
2026-07-05T14:47:39.597,+0.001089584,0.001772863,-6.055,+0.000682247
2026-07-05T14:47:40.609,+0.001089584,0.001772863,-6.055,+0.000675436
2026-07-05T14:47:41.626,+0.001089584,0.001772863,-6.055,+0.000668625
2026-07-05T14:47:42.646,+0.001089584,0.001772863,-6.055,+0.000661787
2026-07-05T14:47:43.665,+0.001089584,0.001772863,-6.055,+0.000654975
2026-07-05T14:47:44.684,+0.001089584,0.001772863,-6.055,+0.000648139
2026-07-05T14:47:45.704,+0.001089584,0.001772863,-6.055,+0.000641301
2026-07-05T14:47:46.720,+0.001089584,0.001772863,-6.055,+0.000634490
2026-07-05T14:47:47.732,+0.001089584,0.001772863,-6.055,+0.000627705
2026-07-05T14:47:48.745,+0.001089584,0.001772863,-6.055,+0.000620903
2026-07-05T14:47:49.762,+0.001089584,0.001772863,-6.055,+0.000614088
2026-07-05T14:47:50.774,+0.001089584,0.001772863,-6.055,+0.000607341
2026-07-05T14:47:51.783,+0.001089584,0.001772863,-6.055,+0.000600552
